player_id,short_name,team_name,clearance,corner_crossed,corner_short,cross,dribble,foul,freekick_crossed,freekick_short,goalkick,interception,keeper_save,pass,shot,shot_freekick,shot_penalty,tackle,take_on,throw_in,total,minutes_played
45.0,G. van der Wiel,Cagliari Calcio,0.007576704408018638,0.0,0.0,0.015411014726548053,-0.005489937172673935,0.0,0.0,0.0,0.0,0.0038797613765905823,0.0,0.14996831713789574,-0.0030755649814169558,0.0,0.0,0.0004351058930069239,0.007443052074534749,0.009285124237570427,0.6464670158457011,313.76211443333335
114.0,K. Strootman,AS Roma,0.0027200600055844386,0.0,-0.001190176623895402,0.0003640548577826867,0.00863869362814511,0.01654612846356581,0.002954595691705321,0.008257614058483876,0.0,2.040721814904414e-05,0.0,0.15259565245015969,-0.0006888582336012211,0.0,0.0,0.0023486511874989393,-0.0021749863091386746,0.0022202442013017176,5.039454075038899,2354.737383816667
122.0,D. Mertens,SSC Napoli,0.0005978286390011816,0.0,0.0,-0.009079944103737265,0.01845528331608315,0.007752436273302543,-5.2160328719722424e-05,0.00049024018418627,0.0,0.0006272509033992989,0.0,0.020867671233478775,0.2350171785127212,0.022448337225915018,-0.003564252695783314,2.7738477741809347e-05,-0.009367731871816982,-0.0004149278409196244,11.282742160701789,3577.97424565
130.0,S. de Vrij,SS Lazio,0.00046970342209336967,0.0,0.0,0.0,0.0006861278284511375,0.00840494229881282,0.0,0.002715226186862307,0.0,0.008217212698275236,0.0,0.19494646842916,0.14506087287317768,0.0,0.0,0.002163675840429731,-9.394660808851351e-05,0.0008930664395157763,12.698804130544886,3144.4501174833335
174.0,F. Đuričić,Benevento Calcio,-0.004804337835241393,-0.0042497280074925824,0.0003138810856639258,0.027687732782906368,0.04222333595267935,0.0019220328305774687,0.0,0.00029359018323508063,0.0,0.0023367257723918636,0.0,0.008672655788826046,-0.02464867099200475,0.0,0.0,-0.004545150046722504,-0.00022699813259197495,0.0017507171202071775,0.5277696165526286,1016.5535787666666
174.0,F. Đuričić,UC Sampdoria,0.0,0.0,0.0,0.0040164480804876996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00043818370859673096,0.0,0.0,0.0,0.0,-6.626936644084635e-05,0.0,0.03966812323778868,1016.5535787666666
192.0,J. Vuković,Hellas Verona FC,0.0036918593680785976,0.0,0.0,0.008756037468303257,0.01210520968829763,0.006947417837109536,0.0,0.006786645995563569,0.0,0.0446796672578617,0.0,0.1001165547174773,0.05240594561978593,0.0,0.0,0.0001740601776902016,0.0006296605334643172,0.0,3.6358308337512426,1384.826016
394.0,B. Nuytinck,Udinese Calcio,0.002071236249311236,0.0,0.0,-0.0003026458102317121,0.006221762701743634,0.011596346931774982,0.0,0.00987708024571341,0.0,-0.0031442162785549756,0.0,0.1634979495335864,0.019253218499859566,0.0001498118637856991,0.0,0.004264943010993574,0.0007935291609883245,0.0016236444181142286,5.902391821611673,2460.4387118166665
625.0,M. de Roon,Atalanta Bergamasca Calcio,0.002057417046061099,0.0,0.0,0.0023796478846571994,0.007351804714003214,0.015634919929601362,0.0,0.004914708733695228,0.0,0.0027461238102313,0.0,0.15362521818103814,0.04140556790619295,0.0,-0.0167220369819042,0.00026762549546005646,0.0016028928517241162,0.0016476799719114294,6.6049988550403675,2740.5172449166666
658.0,S. Armenteros,Benevento Calcio,0.00015941619899586867,0.0,0.0,-0.0022325870007725407,0.02263857737310295,0.010088413632110925,0.0,0.0,0.0,-0.003019539640872467,0.0,0.008023096632113001,0.17634080322215875,-5.448511628895481e-05,0.0,0.0,0.0005519165248454375,0.0,1.0640081657329574,450.64805853333337
