player_id,short_name,team_name,clearance,corner_crossed,corner_short,cross,dribble,foul,freekick_crossed,freekick_short,goalkick,interception,keeper_save,pass,shot,shot_freekick,shot_penalty,tackle,take_on,throw_in,total,minutes_played
36.0,T. Alderweireld,Tottenham Hotspur FC,-0.002159544969601441,0.0,0.0,0.0010634896340874337,-0.0010377326190756917,0.0035206192492087465,0.0,0.003446836722700957,0.0,-0.0018572959705083548,0.0,0.11455703020524638,-0.001964970754918515,0.0,0.0,0.0,0.00016423892247142909,0.0009293007903738584,2.939780926099047,2267.9222766833336
38.0,D. Blind,Manchester United FC,0.014483734464553366,0.014339382615358822,-0.013118847757399259,0.02781928589505797,0.009619681224402153,0.010268536166440042,0.0,0.001033850894691229,0.0,0.0019039626952517773,0.0,0.13486024676701666,-0.016960553057439164,0.0,0.0,0.008380431665711964,0.003300561221434043,0.021635031445662513,0.9252360969642177,382.7413981166667
48.0,J. Vertonghen,Tottenham Hotspur FC,0.000278178249187381,0.0,0.0,0.0008542429273925169,0.0051599050458152355,0.00294274335663963,0.0,0.005570106555492076,0.0,-0.0009521523152016087,0.0,0.16530370782391365,-0.011762742545270405,0.0,0.0,0.003960215733038328,0.00015833341971014167,0.00403222570425286,8.351014612271683,4281.4795393
54.0,C. Eriksen,Tottenham Hotspur FC,0.0028886813287409196,-0.016556792170736356,-0.016382953896793975,0.004472040791061423,0.01567657568774713,0.0020529589671710326,0.021776411364817984,0.0073490918175303874,0.0,0.0014668392516967602,0.0,0.1326282747546454,0.19005189404198308,0.024873837597323794,0.0,-4.410774570756155e-05,-0.0005578841485657617,0.0005585795285215551,15.321531222722493,3724.3078237
56.0,D. Klaassen,Everton FC,-0.0015781565531266567,0.0,0.0,-0.016689466594680034,0.005166305616614901,0.011848163817936285,0.0,0.0,0.0,-0.0048868615828172425,0.0,0.09803152399140658,-0.0006558638435873149,0.0,0.0,-0.0038700944348399103,0.005696939760859412,-4.077458995453459e-05,0.27268811722751707,263.83012176666665
74.0,R. Klavan,Liverpool FC,0.022044660613335428,0.0,0.0,0.005367788773918747,0.012500435675153925,0.002755563170117205,0.0,0.00331762489668554,0.0,-0.008442658314826646,0.0,0.17944754540521404,0.050347775462923454,0.0,0.0,0.0009018556120425708,0.000863911679843226,0.001912601871611387,4.562514085380826,1515.13044875
93.0,J. Guðmunds­son,Burnley FC,0.0005275329143405691,0.0068982081018055435,-0.009395640084871345,0.024581599134426257,0.020169227479164276,0.004000617932111507,0.04131008833771536,0.0030035322115572493,0.0,0.0006342712003420837,0.0,0.046779332182586814,0.01920476797446194,0.0038672880927207265,0.0,0.00033477771214685903,0.0005989236210812531,0.00027458404390668864,6.429987561812392,3554.8992038166666
107.0,E. Pieters,Stoke City FC,-0.0008396979572116472,0.0,0.0,0.008440275587209342,0.007841180719072105,0.017735175016367892,0.00024176681313033358,0.002525644342008747,0.0,0.0089758920242148,0.0,0.09161181644181315,-0.0017421331218986896,0.0,0.0,-0.00040500304038975043,0.00018580612280237632,0.03846608413549646,5.458554957993329,2839.1066299833333
116.0,G. Wijnaldum,Liverpool FC,0.0037879657323835005,0.0,-0.000520977368053996,0.015290564139501183,0.013868476860123794,0.002967687666994126,0.0,0.002130055477151912,0.0,-0.0012299253224628839,0.0,0.12112695615696835,-0.002112072511857589,0.0014480130593468646,0.0,0.0,-0.0011704811191244383,0.0008658220326070525,4.341567884137854,2497.512961
120.0,J. Locadia,Brighton & Hove Albion FC,0.0,0.0,0.0,0.006280268773315692,0.03732051850626407,0.00601669625457339,0.0,0.0,0.0,-0.004459333247733742,0.0,0.0558140556849896,0.20830693540604409,0.0,0.0,0.0,-0.017685320732210196,0.0014838004634863031,0.7639686602633446,234.60399045
132.0,T. Kongolo,Huddersfield Town FC,-0.0016875517735592729,0.0,0.0,0.004731384811797617,0.009808226948973217,0.0033315265745075093,0.0,0.0023364882913541225,0.0,-0.002365660988637373,0.0,0.08983549171572067,-0.010266899560477499,0.0,0.0,0.011086349713163678,0.0004029443994445519,0.01966374620448154,1.9317796877003275,1370.315177
